Time,IMF B_x,IMF B_y,IMF B_z,IMF B_tot,n,T,V_x,V_y,V_z,V_tot
2008-05-28T01:58:23.835Z,-3.93286,-2.24898,-13.2122,13.9673,36.225341,1467432.596,-98.704107,85.394856,-39.484205,136.3590283567986
2008-05-28T01:58:26.835Z,0.459193,-1.22111,-16.9284,16.9786,35.508333,1444212.2186666667,-106.90732,92.878081,-42.967203,147.99220767820233
2008-05-28T01:58:29.835Z,-0.784352,-0.436328,-20.0605,20.0805,35.715262,1427622.9813333333,-106.33647,88.365759,-43.736892,145.01333710223568
2008-05-28T01:58:32.836Z,-4.49027,-1.07689,-16.2485,16.8919,36.89759,1424980.6173333335,-98.529436,85.786493,-40.51432,136.78005068276423
2008-05-28T01:58:35.836Z,-2.8267,-2.61248,-22.8794,23.2009,33.125899,1479197.6253333334,-98.174203,89.87625,-37.414125,138.25965137473526
2008-05-28T01:58:38.836Z,-2.42582,-0.611533,-25.3296,25.4528,34.308213,1452811.2213333333,-99.249681,87.408718,-39.894963,138.13902864062948
2008-05-28T01:58:41.836Z,-1.31926,0.099987,-21.5617,21.6023,35.336608,1496981.8946666666,-99.812362,80.222237,-44.334241,135.51250806604273
2008-05-28T01:58:44.836Z,-4.10295,1.37219,-12.5531,13.2777,37.212288,1584533.5906666666,-96.27658,77.13292,-43.903425,130.9434149965298
2008-05-28T01:58:47.836Z,-5.118,0.81926,-18.7744,19.4768,36.007298,1573082.3026666665,-95.649977,93.624751,-45.325222,141.31131536172825
2008-05-28T01:58:50.836Z,-2.02352,-1.12146,-20.9878,21.1149,33.826553,1546987.5999999999,-105.0934,90.592864,-39.453606,144.250742659044
2008-05-28T01:58:53.836Z,-2.52039,-0.560011,-11.8793,12.1566,37.499735,1454310.2893333333,-97.486618,78.271934,-47.121555,133.60605258294365
2008-05-28T01:58:56.837Z,-3.89985,-1.88291,-14.1819,14.8283,38.733921,1443253.4013333332,-94.145736,85.056695,-53.736134,137.78836332786116
2008-05-28T01:58:59.837Z,-2.07047,-2.31105,-23.7607,23.9625,37.780988,1469559.1853333332,-88.104229,92.524547,-50.566464,137.40492802917566
2008-05-28T01:59:02.837Z,-2.58424,4.11528,-24.2576,24.7396,36.109347,1532045.4466666668,-101.26838,87.888821,-44.93579,141.41766108771046
2008-05-28T01:59:05.837Z,-3.33112,2.18144,-16.4308,16.9064,34.335279,1424793.818666667,-102.58582,84.971326,-42.685836,139.87872355111614
2008-05-28T01:59:08.837Z,-4.91675,-1.58948,-16.1738,16.9792,36.411869,1408430.2864,-89.067695,83.463991,-46.37396,130.57502154831417
2008-05-28T01:59:11.837Z,-4.07406,-2.62889,-20.6015,21.1643,36.922439,1347649.6272,-87.535488,89.105747,-45.97548,133.1016174546972
2008-05-28T01:59:14.837Z,-1.07144,0.270689,-17.7956,17.8299,34.738064,1277065.3517333334,-89.946799,83.742925,-39.408391,129.05938717935595
2008-05-28T01:59:17.838Z,-4.20151,0.510643,-13.3033,13.9603,33.606226,1323029.1608,-90.144698,80.312323,-41.352268,127.61718486125353
2008-05-28T01:59:20.838Z,-5.33095,0.385793,-16.0956,16.9598,37.119277,1401113.1765333333,-94.390581,72.373262,-47.305864,128.00513897037376
2008-05-28T01:59:23.838Z,-3.88893,-0.691017,-20.8226,21.1939,38.065848,1397745.422,-90.257445,73.137923,-52.466086,127.4686327644623
2008-05-28T01:59:26.838Z,0.791671,0.300683,-22.1921,22.2083,34.881411,1411752.5689333335,-97.383881,85.912069,-42.350601,136.5945726723581
2008-05-28T01:59:29.838Z,-0.463683,3.1306,-19.7909,20.0424,34.186046,1562701.9653333335,-100.87787,85.47052,-46.93806,140.30230191044942
2008-05-28T01:59:32.838Z,-4.47229,0.307383,-12.7669,13.531,35.235236,1614853.284,-103.64163,86.094606,-53.888412,145.1131613577276
2008-05-28T01:59:35.838Z,-6.3452,2.47497,-19.3549,20.5183,35.771229,1487403.9293333334,-103.87707,89.928651,-47.100505,145.24484677164875
2008-05-28T01:59:38.838Z,-7.02183,0.879807,-23.4604,24.5045,33.793474,1429377.7519999999,-106.43078,78.168727,-41.575555,138.44272312319978
2008-05-28T01:59:41.839Z,-0.732012,-0.58506,-16.4075,16.4343,35.560585,1511212.6586666668,-99.194309,65.750561,-46.092651,127.62123524715628
2008-05-28T01:59:44.839Z,-2.06111,1.71013,-12.2087,12.499,38.276325,1517169.1426666668,-90.052584,76.83049,-47.80403,127.6621218802118
2008-05-28T01:59:47.839Z,-3.58528,2.82525,-22.1414,22.607,34.657625,1523028.148,-89.451734,84.326086,-43.227173,130.31151131522526
2008-05-28T01:59:50.839Z,-2.0869,4.20806,-22.9922,23.4671,32.424134,1564307.7533333334,-107.26467,93.219501,-34.874123,146.32767766870705
2008-05-28T01:59:53.839Z,-3.18186,5.15698,-12.0643,13.5006,36.908643,1584590.9719999998,-111.9317,87.95102,-45.414743,149.42083611627413
2008-05-28T01:59:56.839Z,-5.45389,1.90449,-9.43014,11.0589,38.444098,1569200.6333333335,-102.22557,87.909125,-51.01211,144.1537956029692
2008-05-28T01:59:59.839Z,-2.1818,0.0488324,-10.9641,11.1791,36.492829,1545493.8679999998,-96.233778,96.122851,-40.818906,142.00959685724877
2008-05-28T02:00:02.839Z,-1.88074,0.232867,-13.329,13.463,34.259879,1525531.7373333334,-99.607347,92.882517,-37.938522,141.37933721791944
2008-05-28T02:00:05.840Z,-2.41161,1.00705,-11.6679,11.957,33.949678,1591305.4386666666,-108.00347,89.336811,-37.424344,145.0737634981631
2008-05-28T02:00:08.840Z,-3.39707,1.99524,-11.5073,12.163,36.92018,1563692.412,-100.55286,78.519472,-44.151816,135.0021036630031
2008-05-28T02:00:11.840Z,-3.57229,1.88016,-13.7976,14.3761,38.839468,1510748.9293333334,-105.11036,86.332325,-49.231879,144.6555772485315
2008-05-28T02:00:14.840Z,-2.07961,2.0382,-15.3632,15.6367,35.607601,1450008.352,-99.235579,73.268708,-43.367546,130.7545324549655
2008-05-28T02:00:17.840Z,-3.23775,-1.23434,-22.563,22.8275,35.604878,1472638.4440000001,-102.20527,79.267752,-39.498513,135.238405240958
2008-05-28T02:00:20.840Z,-2.95806,-0.0371008,-15.5665,15.8451,34.859113,1621734.7133333334,-105.74112,79.522062,-42.900969,139.08787130704533
2008-05-28T02:00:23.840Z,-3.92776,0.0581439,-10.4622,11.1753,35.087029,1477397.1120000002,-109.27518,75.31825,-42.200049,139.26502749325584
2008-05-28T02:00:26.840Z,-1.78217,-0.326669,-12.0034,12.1394,32.522513,1434887.6746666667,-106.48053,73.930119,-41.54586,136.1242970508008
2008-05-28T02:00:29.841Z,-1.17732,-0.915143,-10.5602,10.665,34.825501,1360024.7005333335,-97.564457,60.631443,-41.692695,122.20178380993514
2008-05-28T02:00:32.841Z,-0.45985,0.11657,-10.4592,10.47,34.387395,1441110.34,-80.895841,70.361402,-49.283102,117.99867848940211
2008-05-28T02:00:35.841Z,-2.40073,2.15558,-9.47938,10.0134,29.420527,1470751.5493333333,-75.637928,85.172065,-47.880301,123.56334420995577
2008-05-28T02:00:38.841Z,-1.94213,3.01959,-12.156,12.6751,29.525333,1386732.324,-79.908026,82.475606,-47.056115,124.10397319657875
2008-05-28T02:00:41.841Z,-3.5735,5.52255,-20.4003,21.4346,31.756663,1309016.732,-84.643449,76.553511,-49.347197,124.33864788069529
2008-05-28T02:00:44.841Z,-2.86187,9.41452,-15.6974,18.5265,31.96416,1394718.1506666667,-88.369396,77.734659,-48.100057,127.14339480544928
2008-05-28T02:00:47.841Z,-4.7254,5.91012,-11.7654,13.9887,34.708528,1408498.4093333334,-91.200039,83.895143,-45.54374,132.02300703203048
2008-05-28T02:00:50.841Z,-2.43188,4.38727,-15.4014,16.1977,34.403762,1485392.613066667,-94.805336,90.69454,-35.674203,135.9639661070892
2008-05-28T02:00:53.842Z,-4.62931,1.31232,-21.621,22.15,33.842657,1396009.8802666666,-101.79156,95.466565,-30.635946,142.87738767015495
2008-05-28T02:00:56.842Z,-4.33041,4.16417,-21.1488,21.9855,33.358358,1378702.9354666667,-102.70197,91.217943,-27.93912,140.17489858532645
2008-05-28T02:00:59.842Z,-4.08161,3.30498,-21.0797,21.7241,34.258146,1482598.1266666667,-97.239354,80.877224,-32.703385,130.6373940292048
2008-05-28T02:01:02.842Z,-8.70024,2.07629,-24.375,25.9643,31.851195,1491386.325333333,-93.715055,80.292785,-38.565568,129.29325539977665
2008-05-28T02:01:05.842Z,-4.86841,-0.517172,-20.8249,21.3926,31.6999,1438646.9639999997,-87.641355,82.369621,-43.769257,127.99027083435567
2008-05-28T02:01:08.842Z,-9.82764,-7.65428,-20.9348,24.3606,30.676857,1482598.1266666667,-83.68112,76.547356,-43.300048,121.39572361433265
2008-05-28T02:01:11.842Z,-2.13571,8.5346,-10.9076,14.0134,31.063902,1423024.5093333335,-78.707075,71.445715,-41.763295,114.20799733895116
2008-05-28T02:01:14.842Z,-8.59498,8.30503,-7.53052,14.1264,31.604862,1413085.7453333335,-75.596191,83.184251,-39.439906,119.12140820787974
2008-05-28T02:01:17.843Z,-5.17549,14.3666,-3.247,15.6118,31.171404,1335599.3422666667,-79.431169,93.062346,-17.846057,123.6462397413586
2008-05-28T02:01:20.843Z,-6.65248,11.9855,3.06366,14.0461,31.455992,1361161.0674666667,-84.667994,72.494291,-20.648817,113.35989184485051
2008-05-28T02:01:23.843Z,-5.75513,-5.54871,-8.12068,11.3954,33.946433,1614036.1413333332,-93.517767,69.760453,-31.131595,120.75292855527572
2008-05-28T02:01:26.843Z,0.172804,10.8377,-0.683543,10.8606,38.078938,1592187.1933333334,-94.711769,88.921719,-33.609756,134.19018963919777
2008-05-28T02:01:29.843Z,-1.0619,10.837,2.02814,11.0762,39.056767,1432517.5665333332,-103.69031,83.910654,-21.554589,135.11949729614426
2008-05-28T02:01:32.843Z,0.357233,7.62745,5.66732,9.50916,42.77985,1242193.7449333332,-102.61697,100.96493,-15.461129,144.78676089974675
2008-05-28T02:01:35.843Z,0.0938297,0.802337,1.19434,1.44187,40.448437,1370532.9626666666,-121.5046,122.1918,-21.812954,173.69516046973249
2008-05-28T02:01:38.843Z,0.913654,0.721477,-1.87821,2.20974,43.505081,1434270.6320000002,-104.98097,117.77377,-25.060206,159.74879932855907
2008-05-28T02:01:41.844Z,-5.74016,2.29396,-5.81969,8.49003,34.270503,1479618.5893333335,-112.3879,119.18125,-17.51021,164.74774011262372
2008-05-28T02:01:44.844Z,0.292726,8.17116,3.8517,9.0382,38.251012,1477936.0093333332,-117.08006,120.53897,-11.086209,168.40512987512045
2008-05-28T02:01:47.844Z,-1.12492,8.71503,0.877001,8.83099,39.229321,1447427.8546666666,-107.70703,126.48381,-30.736282,168.94874232950218
2008-05-28T02:01:50.844Z,-13.1275,8.72055,-12.4221,20.0671,38.51374,1723860.3786666668,-117.7212,80.729251,-34.193999,146.7812060996673
2008-05-28T02:01:53.844Z,-4.72971,5.85006,-16.3404,17.9889,40.544666,1675644.7853333333,-109.16808,96.29402,-28.9904,148.4272591905099
2008-05-28T02:01:56.844Z,-8.97597,5.74798,-19.8506,22.5312,42.858297,1629514.5626666662,-111.8841,96.309971,-35.878353,151.92405524084543
2008-05-28T02:01:59.844Z,-11.297,12.1056,-13.6467,21.457,39.857902,1834611.2240000002,-115.47355,110.04649,-30.293683,162.36402908473013
2008-05-28T02:02:02.844Z,-15.8938,10.6554,-12.3357,22.7666,42.120494,1745456.988,-115.66472,103.09924,-28.117647,157.47502282607425
2008-05-28T02:02:05.845Z,-16.1082,7.259,-12.5238,21.6567,41.55892,1801391.2213333335,-113.79723,112.25501,-28.350185,162.34139895697348
2008-05-28T02:02:08.845Z,-13.5663,2.55226,-16.2241,21.3021,41.690608,1787607.2506666665,-114.74999,111.29901,-30.441067,162.7319525848525
2008-05-28T02:02:11.845Z,-11.2243,2.83944,-15.6671,19.4809,41.250561,1802194.598666667,-114.09022,115.30132,-22.860817,163.80961402585103
2008-05-28T02:02:14.845Z,-12.3734,4.66,-15.6374,20.4779,39.372782,1839970.5786666668,-114.68582,112.53586,-32.522986,163.9356633358593
2008-05-28T02:02:17.845Z,-11.3871,5.30878,-14.4389,19.1398,37.598013,1866971.2799999998,-117.93711,102.33245,-35.679923,160.16912668626412
2008-05-28T02:02:20.845Z,-9.57655,8.41128,-13.5262,18.5854,39.058059,1749041.1560000002,-116.1149,90.170023,-34.502662,151.0090617642424
2008-05-28T02:02:23.845Z,-9.7871,9.2061,-13.0333,18.7192,33.690015,1814296.7626666664,-114.08237,87.68701,-60.59007,156.12480728622822
2008-05-28T02:02:26.845Z,-10.8127,9.13693,-10.8399,17.8298,49.882655,1237324.8266666667,-115.62274,73.685783,-60.872783,150.01236059603815
2008-05-28T02:02:29.846Z,-10.1368,11.7795,-8.59818,17.7606,51.726251,1116676.9077333333,-103.5386,91.917287,-29.146037,141.48682204433646
2008-05-28T02:02:32.846Z,-12.0874,11.4628,-7.75875,18.3766,58.804591,958726.9848,-103.14966,79.398834,-22.239271,132.05533829908808
2008-05-28T02:02:35.846Z,-10.7782,10.3018,-11.2936,18.704,71.347284,781703.6497333333,-92.274278,72.522094,12.093354,117.98409091710387
2008-05-28T02:02:38.846Z,-9.17812,9.46567,-11.757,17.6653,72.521488,704206.7525333334,-78.184524,54.4642,-7.4503109,95.57549899034393
2008-05-28T02:02:41.846Z,-7.87021,12.2168,-9.11836,17.1562,71.232561,707923.3693333333,-77.006517,59.222691,-7.294541,97.41940832377011
2008-05-28T02:02:44.846Z,-6.49649,13.407,-6.35771,16.1979,71.303479,707907.6165333333,-75.111725,66.34458,-3.133917,100.26562702948063
2008-05-28T02:02:47.846Z,-5.83044,13.5519,-9.27001,17.4236,61.396079,811530.9269333334,-83.001436,79.398605,-2.7173987,114.89456518784029
2008-05-28T02:02:50.846Z,-2.63666,11.121,-13.3046,17.5397,60.800944,819431.2809333332,-83.290256,72.963944,-2.3365893,110.75406772727378
2008-05-28T02:02:53.847Z,-4.02195,9.26308,-11.2197,15.0951,54.025025,851455.1882666665,-73.45468,71.723296,-11.336633,103.28765875351569
2008-05-28T02:02:56.847Z,-3.48175,8.20985,-11.2484,14.3544,58.226163,814445.1910666667,-81.683069,66.66105,-9.9848865,105.90333945055342
2008-05-28T02:02:59.847Z,-3.51914,8.32337,-10.2952,13.6987,63.093284,774017.1262666667,-79.82512,57.470277,-10.349518,98.90396879955553
2008-05-28T02:03:02.847Z,-3.81671,6.82179,-6.94275,10.4549,67.780102,761941.0429333333,-75.359952,56.326185,-15.148384,95.29551416466562
2008-05-28T02:03:05.847Z,-3.66886,7.66388,-5.38807,10.0612,65.774577,778660.9813333334,-70.287315,55.67539,-17.885999,91.43284235869147
2008-05-28T02:03:08.847Z,-3.62215,7.21499,-5.45782,9.74494,63.282309,802906.4584000001,-67.34647,48.696159,-30.897793,88.66530626510591
2008-05-28T02:03:11.847Z,-4.62533,8.78824,-5.79551,11.4985,64.917498,781308.4068,-72.565947,51.226329,-25.422491,92.39186379475267
2008-05-28T02:03:14.847Z,-3.39867,10.3695,-4.89694,11.9606,62.784566,824805.5996000001,-72.028213,64.266599,-19.282742,98.4382210020007
2008-05-28T02:03:17.848Z,-6.37846,12.3049,-4.27292,14.5036,61.138953,871991.3797333334,-74.849871,59.048021,-26.878374,99.05361660038949
2008-05-28T02:03:20.848Z,-5.38011,6.59641,-3.53992,9.21896,61.80007,847417.5414666665,-73.902986,48.547901,-39.975265,97.03902226961183
2008-05-28T02:03:23.848Z,-5.52097,9.21694,-4.02609,11.4736,54.389182,994793.6158666669,-88.905886,52.64075,-26.532644,106.6737377410121
2008-05-28T02:03:26.848Z,-5.97699,11.9065,-5.71624,14.497,47.901974,1136342.9213333335,-97.417632,68.847947,-13.021606,119.9991543862767
2008-05-28T02:03:29.848Z,-7.05008,7.27185,-4.93543,11.2669,41.723312,1257271.4636,-98.831997,68.094302,-7.4158502,120.24804543136679
2008-05-28T02:03:32.848Z,-4.54646,8.09414,-3.02837,9.76506,46.536051,1202841.6497333334,-99.261929,73.939766,-11.335174,124.29201790358894
2008-05-28T02:03:35.848Z,-6.84776,13.4405,-6.40623,16.3883,43.509369,1249963.8116,-99.008782,70.749714,-9.3376904,122.04693116261289
2008-05-28T02:03:38.849Z,-8.33229,10.8203,-14.4682,19.8956,43.198303,1296273.3470666667,-95.476291,72.723364,-11.834126,120.6003994718801
2008-05-28T02:03:41.849Z,-2.8532,7.12297,-9.44158,12.1664,44.270337,1320274.9573333333,-94.248547,71.612544,-19.138587,119.90592388251598
2008-05-28T02:03:44.849Z,-5.59686,8.94322,-9.47304,14.179,43.57511,1305174.3093333333,-92.902757,69.457804,-26.480374,118.98117078716001
2008-05-28T02:03:47.849Z,-6.57969,9.69444,-10.1686,15.5137,45.803116,1239310.0506666666,-90.422718,68.301742,-25.165494,116.08056675863591
2008-05-28T02:03:50.849Z,-5.122,11.7932,-13.5823,18.7027,44.36892,1274252.8041333333,-94.367651,70.931308,-20.421974,119.8063480451071
2008-05-28T02:03:53.849Z,-3.18716,7.22657,-8.83673,11.852,42.781069,1321622.4326666666,-91.657483,66.378701,-28.79717,116.77543892596418
2008-05-28T02:03:56.849Z,-4.90309,6.46193,-8.85499,12.0087,42.268834,1381122.7959999999,-90.006756,70.20963,-31.173062,118.33160213922686
2008-05-28T02:03:59.849Z,-5.24327,7.00181,-10.0831,13.3486,44.138296,1370647.532,-91.184184,75.627282,-28.035238,121.73748709485514
2008-05-28T02:04:02.850Z,-2.93201,7.86489,-10.84,13.7098,42.49923,1333656.6786666666,-92.851081,67.388279,-27.370479,117.94764308853247
2008-05-28T02:04:05.850Z,-4.55889,9.43671,-11.7494,15.7443,44.752832,1324103.112,-88.569789,72.764654,-30.07054,118.50544194734618
2008-05-28T02:04:08.850Z,-5.16823,7.03096,-8.547,12.2146,44.701565,1368062.1626666666,-96.16806,80.396327,-29.296862,128.72517734422266
2008-05-28T02:04:11.850Z,-4.16793,9.11039,-9.0343,13.4903,41.705197,1407262.12,-94.071726,75.710144,-31.728325,124.85272181424574
2008-05-28T02:04:14.850Z,-6.67071,8.03043,-12.5371,16.3145,37.377138,1503822.7240000002,-91.540526,69.18972,-20.740851,116.6064670343771
2008-05-28T02:04:17.850Z,-3.4199,6.89634,-10.1122,12.7087,42.959974,1275024.0726666667,-95.250453,76.785976,-9.2216122,122.69381825725766
2008-05-28T02:04:20.850Z,-4.78795,6.40485,-8.48237,11.6575,41.909944,1346157.9213333332,-97.654842,73.328755,-24.882083,124.63022318167403
2008-05-28T02:04:23.850Z,-4.40593,5.8407,-11.2702,13.4367,42.012337,1332901.7777333334,-92.299172,79.649857,-24.412698,124.33509840606246
2008-05-28T02:04:26.851Z,-2.77979,7.10767,-8.09712,11.127,42.806185,1258789.6522666668,-96.956186,73.126364,-26.926962,124.39062825661964
2008-05-28T02:04:29.851Z,-3.03804,5.77314,-9.74792,11.7295,40.706167,1347360.6093333333,-96.386639,70.588693,-26.227277,122.31523950840835
2008-05-28T02:04:32.851Z,-2.97511,7.19922,-12.5317,14.7554,41.448796,1382936.2626666666,-95.290729,69.545113,-27.960463,121.23792008570824
2008-05-28T02:04:35.851Z,-3.39028,7.31089,-11.9929,14.4489,44.521875,1274046.3821333335,-91.575036,73.221847,-25.646735,120.02158602790136
2008-05-28T02:04:38.851Z,-6.06845,8.53801,-10.5087,14.8377,46.186434,1252652.2817333331,-93.949122,77.451206,-25.866331,124.47567599666563
2008-05-28T02:04:41.851Z,-4.56164,4.09601,-12.7731,14.1682,43.523017,1287429.1977333333,-96.672024,68.535201,-20.135327,120.19977285238066
2008-05-28T02:04:44.851Z,-4.50084,4.58458,-12.6934,14.2266,46.263163,1246904.0834666668,-88.353553,73.554824,-21.036666,116.87259635085695
2008-05-28T02:04:47.851Z,-4.31838,3.29761,-9.27066,10.7456,45.699715,1303407.9386666666,-94.846962,76.550595,-21.523775,123.77080708201791
2008-05-28T02:04:50.852Z,-3.03414,7.23399,-12.7813,14.9966,44.93139,1313504.772,-86.787504,79.310961,-23.065626,119.80952586528925
2008-05-28T02:04:53.852Z,-7.64067,5.43056,-11.7725,15.0487,42.242376,1347936.0853333334,-94.29702,75.598278,-16.937282,122.04056349834347
2008-05-28T02:04:56.852Z,-4.32847,3.20829,-12.5978,13.7015,45.008121,1335188.1493333331,-91.426925,73.34464,-19.574863,118.83389286375328
2008-05-28T02:04:59.852Z,-2.69525,6.64613,-14.1545,15.8677,44.521499,1355400.7626666669,-88.227718,78.12656,-26.296434,120.74515328590824
2008-05-28T02:05:02.852Z,-4.28865,7.34956,-11.0813,13.9716,40.270338,1463488.5573333334,-103.14931,77.082548,-24.189527,131.0214966184257
2008-05-28T02:05:05.852Z,-4.56118,6.85176,-8.58414,11.8928,46.006731,1349218.4266666665,-94.903501,79.164616,-31.877658,127.63187692755059
2008-05-28T02:05:08.852Z,-4.33334,2.80921,-11.5732,12.6731,45.084756,1344034.4640000002,-102.23095,81.207515,-28.329988,133.59796349667113
2008-05-28T02:05:11.852Z,-1.52678,9.89284,-13.6232,16.9053,44.08596,1306413.2473333334,-100.54978,79.66778,-17.800926,129.51481148746763
2008-05-28T02:05:14.853Z,-5.8306,7.4465,-10.4789,14.1157,44.060304,1361818.1146666668,-99.535464,79.507287,-20.524137,129.03471424151888
2008-05-28T02:05:17.853Z,-5.18743,3.63427,-6.59912,9.1469,45.417533,1355359.9113333332,-93.212084,73.931958,-27.463888,122.10115544667612
2008-05-28T02:05:20.853Z,-3.11808,4.36236,-8.35967,9.9316,46.646715,1263758.462,-94.972574,70.912154,-16.465213,119.66380670963363
2008-05-28T02:05:23.853Z,-3.7521,4.23408,-10.4282,11.8639,44.009358,1356710.9053333334,-96.272215,77.201561,-24.14951,125.74426124115186
2008-05-28T02:05:26.853Z,-5.8386,5.30219,-9.92749,12.679,45.23898,1341132.0396,-99.826857,81.802303,-24.130928,131.29859039892028
2008-05-28T02:05:29.853Z,-7.79213,3.72582,-9.35472,12.7322,41.910108,1381082.0026666666,-100.70603,71.235638,-24.111179,125.68838272647947
2008-05-28T02:05:32.853Z,-5.32397,2.04135,-7.55994,9.46914,45.726324,1400854.8986666666,-103.41044,85.854902,-25.170899,136.74193744017015
2008-05-28T02:05:35.853Z,-2.4375,3.82383,-6.4846,7.91285,46.008415,1240979.3486666665,-106.33047,81.087389,-21.508356,135.4398127696615
2008-05-28T02:05:38.854Z,-4.0578,5.03959,-6.92678,9.47858,45.880752,1293467.2722666664,-103.16718,76.232576,-21.671545,130.09430631443945
2008-05-28T02:05:41.854Z,-6.47356,4.45113,-8.98358,11.9342,43.063983,1360978.3133333332,-98.204415,67.564446,-26.243432,122.0564591159262
2008-05-28T02:05:44.854Z,-7.01721,5.80582,-11.5441,14.7042,46.393734,1293019.9762666668,-92.225706,70.645936,-26.950926,119.25930375770274
2008-05-28T02:05:47.854Z,-4.60997,5.59988,-10.5264,12.7834,47.111225,1288017.2945333335,-110.8232,79.282048,-14.652763,137.04790497066517
2008-05-28T02:05:50.854Z,-5.632,4.99994,-9.83025,12.3836,44.524896,1219914.928,-94.546575,62.413045,-28.966512,116.93374982377327
2008-05-28T02:05:53.854Z,-5.48883,4.05981,-8.64907,11.0189,43.219094,1216204.7414666666,-80.051967,70.778347,-29.588115,110.87537316227947
2008-05-28T02:05:56.854Z,-6.15902,6.95352,-11.3741,14.6852,43.962188,1271889.2036000001,-83.598712,81.363063,-28.55963,120.1013952231106
2008-05-28T02:05:59.854Z,-6.85545,7.05602,-12.8051,16.1479,43.450324,1251477.2056,-87.465111,74.524012,-28.77571,118.45680855409942
2008-05-28T02:06:02.855Z,-3.78201,4.77894,-11.899,13.3689,42.118864,1171421.0468,-79.167773,72.814387,-30.187377,111.71727246091102
2008-05-28T02:06:05.855Z,-5.90115,3.76227,-8.80509,11.2476,39.225044,1242954.913733333,-73.61215,66.564867,-32.905394,104.55809438128368
2008-05-28T02:06:08.855Z,-4.63748,2.54836,-10.3311,11.6074,38.456998,1287255.5998666666,-82.169969,71.412711,-31.696331,113.38578613164898
2008-05-28T02:06:11.855Z,-3.0681,4.52006,-9.71297,11.1439,40.070912,1228232.5842666666,-86.363283,70.907238,-29.99482,115.69849730294311
2008-05-28T02:06:14.855Z,-5.0134,3.92293,-9.50986,11.4438,39.174802,1176057.3077333332,-76.844338,65.734063,-34.967652,106.99885984223998
2008-05-28T02:06:17.855Z,-2.77904,2.84975,-10.9204,11.6232,39.303193,1155645.0854666666,-69.532437,66.526887,-34.356868,102.18111796138835
2008-05-28T02:06:20.855Z,-1.81443,3.15365,-10.3917,11.0103,38.919325,1208316.3432,-69.513109,70.709276,-32.6135,104.38158083464754
2008-05-28T02:06:23.855Z,-3.23055,2.80305,-13.1511,13.8291,39.585599,1350640.7413333335,-78.436766,76.980261,-28.877625,113.63187963686732
2008-05-28T02:06:26.856Z,-1.14558,6.93205,-10.0562,12.2676,40.303116,1478400.512,-86.076285,81.831058,-23.913117,121.14984959733246
2008-05-28T02:06:29.856Z,-2.43537,7.27601,-5.87418,9.66319,38.894687,1526279.0866666667,-84.66148,82.381622,-27.571851,121.30335859615546
2008-05-28T02:06:32.856Z,-1.39962,6.68307,-7.55145,10.1807,40.534318,1452241.468,-93.531607,77.944437,-31.667201,125.80265651576606
2008-05-28T02:06:35.856Z,-0.90015,8.38159,-5.51756,10.075,40.91887,1383824.6293333333,-88.686116,82.400956,-27.375031,124.11501538142092
2008-05-28T02:06:38.856Z,-1.31015,11.7566,-5.57897,13.079,43.096445,1385001.0935999998,-98.885262,80.671782,-25.411057,130.12283915485943
2008-05-28T02:06:41.856Z,-2.91215,13.0862,-3.15631,13.7728,42.149063,1464065.928,-97.808758,80.857364,-25.697674,129.47909832687796
2008-05-28T02:06:44.856Z,-1.67421,21.0377,-0.365281,21.1074,44.172995,1522754.0786666668,-98.940331,88.480443,-31.873474,136.50603003785028
2008-05-28T02:06:47.856Z,0.817453,20.3273,-2.65905,20.5168,40.228631,1638034.6853333334,-103.48934,85.720679,-33.17872,138.41569911933777
2008-05-28T02:06:50.857Z,0.0634983,9.58948,-9.55632,13.5383,39.87035,1649002.176,-98.366646,79.482954,-41.964801,133.2463190667008
2008-05-28T02:06:53.857Z,-1.5939,6.05462,-15.7228,16.9235,40.536692,1584775.7986666667,-94.704572,78.476135,-35.633507,128.0515776683773
2008-05-28T02:06:56.857Z,-6.61966,2.74677,-20.4097,21.6314,41.254272,1534016.828,-94.676578,73.134728,-39.177985,125.88589027402672
2008-05-28T02:06:59.857Z,-4.01511,-0.36718,-17.0116,17.4828,43.970531,1405337.564,-90.778672,66.856499,-43.282231,120.76386160171405
2008-05-28T02:07:02.857Z,-2.2172,2.71952,-13.9706,14.4045,43.510413,1344027.504,-87.206918,63.154335,-43.293604,116.05107808055799
2008-05-28T02:07:05.857Z,-4.84273,4.72458,-17.7503,18.9959,45.381465,1340374.78,-83.331395,63.782649,-47.572557,115.21933815823398
2008-05-28T02:07:08.857Z,-4.90948,3.31377,-13.9912,15.1934,45.433715,1314950.1706666667,-81.43904,58.290728,-50.351415,112.09545574818726
2008-05-28T02:07:11.858Z,-3.33303,2.6354,-12.3013,13.0145,46.382626,1243503.5009333333,-84.43049,55.466249,-46.676299,111.2820259885104
2008-05-28T02:07:14.858Z,-1.87094,1.26095,-11.5976,11.815,47.434051,1188386.6809333335,-85.916016,58.362855,-44.436112,112.9705833336264
2008-05-28T02:07:17.858Z,-2.15164,1.56069,-13.8854,14.1375,48.101226,1150998.3884,-88.403954,64.300747,-49.673059,120.07188654306056
2008-05-28T02:07:20.858Z,-3.99952,4.50852,-12.0316,13.4567,45.386544,1175420.1042666666,-91.55081,64.442348,-54.737571,124.6217023892277
