
2008-05-28T01:18:09.603Z,27.8330,23.7604,13617.050,-372.247,-34.9175,-44.1760
2008-05-28T01:19:38.263Z,29.1823,24.1998,13898.050,-369.314,-24.1767,-43.8681
2008-05-28T01:21:15.247Z,28.7094,24.2076,13051.833,-370.071,-30.9158,-38.8310
2008-05-28T01:23:00.863Z,29.5880,25.0026,8325.4824,-368.552,-34.3538,-35.9355
2008-05-28T01:24:43.139Z,27.6585,25.1367,13051.832,-375.430,-27.4751,-40.1524
2008-05-28T01:26:08.742Z,33.2505,25.1230,13051.833,-366.907,-29.4790,-37.6596
2008-05-28T01:27:49.630Z,32.1701,23.9072,13051.833,-365.628,-34.2926,-37.3706
2008-05-28T01:29:26.073Z,28.7641,24.1040,17497.186,-364.825,-38.2198,-30.7830
2008-05-28T01:31:06.822Z,32.1824,25.5480,14580.302,-368.576,-37.6918,-31.5755
2008-05-28T01:32:46.182Z,30.4857,26.1955,16109.192,-368.525,-39.3889,-27.7998
2008-05-28T01:34:22.483Z,30.4563,26.1339,14580.302,-366.574,-41.4625,-32.0458
2008-05-28T01:35:58.787Z,31.2277,27.1591,13051.833,-366.516,-29.7382,-31.2816
2008-05-28T01:37:36.618Z,31.3242,26.5102,13051.833,-366.962,-45.0725,-28.2421
2008-05-28T01:39:20.599Z,30.6871,29.4183,6972.4663,-378.294,-27.0842,-42.7542
2008-05-28T01:40:55.338Z,29.1031,25.7058,13051.833,-379.276,-36.1831,-43.2994
2008-05-28T01:42:33.169Z,29.6900,26.8695,13051.833,-382.008,-33.7044,-35.1580
2008-05-28T01:44:11.000Z,27.7804,25.5430,13051.833,-382.271,-39.5745,-38.3177
2008-05-28T01:45:48.833Z,30.3541,28.3525,13051.700,-374.397,-30.9250,-44.6568
2008-05-28T01:47:29.721Z,29.6068,29.4065,13051.932,-377.157,-28.5862,-47.4314
2008-05-28T01:49:04.495Z,29.2095,30.8368,13051.833,-377.229,-30.4291,-44.6481
2008-05-28T01:50:42.326Z,28.4573,32.2516,13051.700,-379.083,-28.3186,-47.0362
2008-05-28T01:52:20.157Z,29.7099,29.9155,13051.833,-380.459,-27.9131,-42.8195
2008-05-28T01:53:57.988Z,30.1958,31.0569,13051.833,-379.960,-30.0788,-44.2934
2008-05-28T01:55:38.878Z,33.8784,33.0303,6937.3657,-385.175,-37.2436,-37.2492
2008-05-28T01:57:13.651Z,28.3217,26.8936,13051.833,-377.640,-32.9730,-47.9906
2008-05-28T01:58:51.623Z,31.9288,27.9783,15968.566,-377.997,-35.2812,-42.4728
2008-05-28T02:00:32.372Z,35.0270,31.1087,13051.832,-378.168,-34.5792,-54.4550
2008-05-28T02:02:04.088Z,32.0325,28.7310,13051.833,-381.314,-32.8680,-52.3451
2008-05-28T02:03:38.827Z,30.6312,27.7166,16144.023,-378.393,-45.3255,-45.8468
2008-05-28T02:05:24.478Z,36.4678,30.9448,13075.262,-375.132,-36.6956,-47.2612
2008-05-28T02:06:59.957Z,35.4808,31.0346,15145.501,-374.768,-44.2407,-28.8841
2008-05-28T02:08:38.612Z,33.9744,30.3408,15968.566,-373.656,-45.0806,-35.3629
2008-05-28T02:10:18.677Z,33.8378,31.2285,15145.667,-372.651,-44.6891,-38.2535
2008-05-28T02:12:01.918Z,33.0299,30.6474,8325.4824,-374.634,-44.4687,-36.4492
2008-05-28T02:13:41.277Z,34.0932,29.9833,15968.567,-376.456,-41.7781,-39.4754
2008-05-28T02:15:16.051Z,39.1135,35.1663,15968.566,-380.777,-51.4075,-41.3917
2008-05-28T02:16:53.883Z,35.8628,33.4272,15968.566,-377.953,-39.4691,-28.6211
2008-05-28T02:18:36.160Z,36.4795,32.4572,14580.450,-388.441,-58.1081,-43.4200
2008-05-28T02:20:07.194Z,29.4566,31.0492,13616.900,-392.270,-45.7499,-50.1490
2008-05-28T02:21:45.026Z,28.0120,30.8583,13617.016,-385.944,-49.2486,-46.1156
2008-05-28T02:23:22.011Z,28.4184,30.3490,13051.833,-384.066,-50.7943,-45.6084
2008-05-28T02:25:02.898Z,28.5853,29.7260,13051.833,-383.953,-50.2258,-47.4433
2008-05-28T02:26:40.730Z,28.8368,28.3365,13051.833,-382.602,-49.2201,-49.3971
2008-05-28T02:28:21.619Z,30.2518,29.4992,6937.3657,-381.651,-51.8671,-49.2942
2008-05-28T02:29:55.004Z,27.9575,27.0257,14439.950,-379.571,-52.8429,-49.4495
2008-05-28T02:31:34.224Z,30.2074,30.3726,13051.833,-384.266,-53.8615,-39.5464
2008-05-28T02:33:08.999Z,31.9002,31.5936,13051.833,-383.530,-49.3788,-43.9868
2008-05-28T02:34:49.887Z,26.0019,28.1362,13051.700,-378.271,-50.9556,-62.1956
2008-05-28T02:36:23.273Z,26.7999,30.7682,13075.150,-377.817,-49.0461,-59.8316
2008-05-28T02:38:01.810Z,28.2955,31.7558,15145.629,-370.461,-50.8624,-55.0468
2008-05-28T02:39:42.698Z,27.8282,30.2405,15145.667,-369.260,-50.4656,-59.5126
2008-05-28T02:41:24.270Z,25.5954,26.8313,13051.832,-380.715,-53.1897,-53.6716
2008-05-28T02:42:59.043Z,26.5032,27.1237,13051.833,-381.676,-55.3098,-46.6493
2008-05-28T02:44:40.778Z,27.4517,28.0075,7502.5854,-382.743,-53.1295,-45.4086
2008-05-28T02:46:13.319Z,26.0582,27.4033,14439.950,-378.382,-55.9472,-49.8611
2008-05-28T02:47:52.538Z,26.6603,28.5671,13051.833,-382.073,-55.9607,-42.1107
2008-05-28T02:49:28.982Z,26.1211,29.7608,14439.950,-378.679,-55.2521,-52.8646
2008-05-28T02:51:06.813Z,25.6386,28.8350,14439.950,-376.965,-54.6027,-54.1226
2008-05-28T02:52:44.643Z,25.8120,29.0983,14439.801,-376.856,-56.7620,-52.9852
2008-05-28T02:54:23.864Z,26.7972,31.4957,13051.833,-378.349,-55.2232,-54.7454
2008-05-28T02:55:59.484Z,24.3691,32.5331,13617.016,-375.425,-52.4903,-54.1873
2008-05-28T02:57:38.137Z,23.7984,31.4585,14439.950,-378.114,-54.2271,-53.5352
2008-05-28T02:59:17.357Z,24.7340,34.9933,13051.833,-377.895,-51.9305,-57.6839
2008-05-28T03:01:01.303Z,27.9489,35.4302,6937.3657,-377.564,-53.2989,-56.5819
2008-05-28T03:02:36.078Z,25.3008,34.3045,13051.833,-377.599,-52.5308,-58.3845
2008-05-28T03:04:11.698Z,25.3591,34.9542,13617.050,-376.206,-51.3412,-57.1139
2008-05-28T03:05:51.740Z,25.4956,35.1782,13051.833,-378.376,-52.2819,-54.0612
2008-05-28T03:07:27.361Z,25.5520,35.8047,13616.900,-376.623,-50.4263,-59.9407
2008-05-28T03:09:08.249Z,24.7883,36.8024,13617.050,-375.679,-51.8179,-57.1008
2008-05-28T03:10:43.022Z,25.6631,38.6512,13617.016,-375.046,-51.1730,-55.8560
2008-05-28T03:12:20.854Z,24.4907,37.5532,13617.050,-375.497,-51.3740,-54.1860
2008-05-28T03:14:01.743Z,23.6195,36.8183,13617.050,-374.212,-50.2747,-56.2635
2008-05-28T03:15:36.516Z,23.6039,39.4974,13617.050,-372.628,-46.4741,-61.2099
2008-05-28T03:17:19.617Z,26.2157,40.4745,6937.3657,-372.311,-48.2769,-57.7768
2008-05-28T03:18:59.117Z,22.0872,44.7558,13075.151,-376.734,-38.6724,-52.7346
2008-05-28T03:20:32.221Z,21.7828,48.0421,13051.833,-379.529,-41.8306,-52.4531
2008-05-28T03:22:10.053Z,23.7899,41.6066,13051.833,-377.168,-43.7807,-47.0729
