Time,IMF B_x,IMF B_y,IMF B_z,IMF B_tot,n,T,V_x,V_y,V_z,V_tot
2008-05-27T22:58:29.379Z,17.012,-2.72264,54.7601,57.4064,0.49784554,17707251.133333333,0.36924252,0.97214286,-2.7806049,2.96869759132333
2008-05-27T22:58:32.379Z,16.9697,-2.59755,54.7031,57.3337,0.472315,18787909.066666666,1.0942168,-1.0960165,-9.2034567,9.332854750956397
2008-05-27T22:58:35.379Z,17.0408,-2.3584,54.8091,57.4456,0.47231495,18613905.586666666,3.1962475,3.2854774,-6.9868184,8.35619477882999
2008-05-27T22:58:38.379Z,17.129,-2.57362,54.8603,57.5297,0.44678441,18864319.04,-5.2666716,0.16785071,-1.6757372,5.529385026072782
2008-05-27T22:58:41.379Z,17.1545,-2.59318,54.8102,57.4905,0.47231495,18535032.54666667,-2.9347106,4.9614193,-0.30137849,5.772264440442722
2008-05-27T22:58:44.380Z,17.1278,-2.5843,54.8812,57.5499,0.44678441,19022160.240000002,3.8570601,-0.17873947,-8.0376495,8.916987714357251
2008-05-27T22:58:47.380Z,17.2403,-2.83073,54.9032,57.616,0.52337602,16969614.48,7.9842605,2.1099643,-1.9758161,8.49142004261678
2008-05-27T22:58:50.380Z,17.191,-2.77363,54.972,57.664,0.47231495,18656106.0,4.4881929,-7.3979991,-0.97807487,8.70809374332504
2008-05-27T22:58:53.380Z,17.5225,-2.95157,54.8938,57.6982,0.42125387,20180732.666666664,-2.1983528,3.7662234,-7.8399211,8.971151352318197
2008-05-27T22:58:56.380Z,17.4031,-2.77246,54.9975,57.7519,0.47231495,18557999.773333333,7.0414651,3.0916338,-3.9386032,8.640198231225408
2008-05-27T22:58:59.380Z,17.5241,-2.58442,55.0243,57.8053,0.47231495,18462945.12,-3.7648632,-3.5245912,-6.6550328,8.419406131723752
2008-05-27T22:59:02.380Z,17.3367,-2.26066,55.1211,57.8274,0.49784548,17573125.746666666,-2.992922,-3.1057882,-5.8683568,7.282933061167697
2008-05-27T22:59:05.380Z,17.567,-2.70287,55.0708,57.868,0.49784548,16724775.213333333,-1.3963065,-1.8295678,-2.0023083,3.0506112018721723
2008-05-27T22:59:08.381Z,17.5231,-2.94427,54.8834,57.6881,0.49784542,18094145.546666667,-2.6955765,1.5090375,-3.6593488,4.788962359824928
2008-05-27T22:59:11.381Z,17.6389,-2.8072,55.0045,57.8317,0.47231489,18313924.173333332,-0.078263416,-5.9380462,1.0959161,6.0388368030488815
2008-05-27T22:59:14.381Z,17.544,-3.00883,54.9172,57.7299,0.47231489,18328961.64,11.204815,-3.7251023,-3.9713562,12.457766107812779
2008-05-27T22:59:17.381Z,17.3392,-2.58586,54.9174,57.6477,0.47231489,18343748.546666667,-3.5512264,7.1015357,-7.4359775,10.878270984992868
2008-05-27T22:59:20.381Z,17.5733,-2.63891,54.9557,57.7574,0.49784542,17261743.85333333,-4.7333033,5.0395835,1.6837879,7.11594713832597
2008-05-27T22:59:23.381Z,17.7606,-2.962,54.859,57.7384,0.44678435,19354749.253333334,0.88534918,-5.859098,4.1360402,7.2263200233692055
2008-05-27T22:59:26.381Z,17.6425,-3.12107,54.7799,57.6353,0.44678435,19379444.106666666,-5.5853456,6.7554798,-5.991678,10.6175702519612
2008-05-27T22:59:29.381Z,17.3189,-2.51366,54.8733,57.5963,0.47231489,17773970.08,7.0270266,7.3494055,0.32675685,10.173476990663502
2008-05-27T22:59:32.382Z,17.7673,-2.54354,54.8952,57.755,0.44678435,19372510.400000002,18.051703,-2.9519639,-4.6959821,18.884658322316362
2008-05-27T22:59:35.382Z,17.8111,-3.00614,54.7694,57.6711,0.49784542,17350401.88,7.2169074,-1.5715144,2.8528837,7.9178504239034355
2008-05-27T22:59:38.382Z,17.3368,-3.31088,54.6461,57.4258,0.47231489,18493207.973333333,-1.9999343,4.2696466,-6.35476,7.91281201285662
2008-05-27T22:59:41.382Z,17.085,-2.80846,54.6732,57.3493,0.47231489,18952004.986666664,6.0796366,-1.8036434,-0.11550078,6.342590254194552
2008-05-27T22:59:44.382Z,17.7348,-2.32115,54.6603,57.5122,0.47231483,18057184.46666667,-1.7039165,-8.7720497,-3.8564297,9.732637741603478
2008-05-27T22:59:47.382Z,18.2436,-2.56931,54.8253,57.8381,0.49784536,17034559.786666665,-1.8820638,-1.3974551,-5.4508356,5.933519498747249
2008-05-27T22:59:50.382Z,17.7675,-2.89105,54.7335,57.6177,0.47231483,17747285.826666668,-6.2780992,-1.404595,1.1585198,6.53678703998055
2008-05-27T22:59:53.383Z,17.7045,-3.05025,54.4809,57.3666,0.47231483,17803658.733333334,-0.59318079,2.5618644,-9.7068699,10.056755734785368
2008-05-27T22:59:56.383Z,17.6439,-2.48212,54.4997,57.3384,0.47231483,18341102.973333333,5.757806,-1.375292,-5.765844,8.263698630228234
